time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot
1757304000,111052.11,111609.04,110899.69,111280.39,111148.27030420807,110937.3541666671,111055.62633333306,111176.52935382492,113871.35300000008,111363.19898152843
1757318400,111280.4,112186.98,111252.9,112052.43,111449.65686947205,110989.12208333377,111076.11499999973,111239.11548591482,113843.25538888897,111378.51522638334
1757332800,112052.43,112924.37,111877.64,112631.75,111843.68791298136,111119.18208333377,111089.74866666639,111314.29348280039,113819.58472222231,111406.36488801928
1757347200,112631.74,112670.06,111978.67,112097.31,111928.22860865424,111214.90375000045,111086.53433333305,111391.35621011365,113794.92705555563,111421.71922384105
1757361600,112097.31,112512.71,111896,112065.23,111973.89573910282,111270.50208333378,111098.51833333305,111468.15051769273,113770.49916666673,111436.01946331126
1757376000,112065.23,112104.41,111111,111708,111885.26382606855,111287.01166666711,111117.15266666638,111538.84493163928,113732.76583333343,111442.06347523766
1757390400,111708.01,113293.29,111624.12,112991.11,112253.87921737903,111288.54458333376,111201.41099999972,111619.66576429368,113706.00366666674,111476.48673134351
1757404800,112991.11,113176.51,112403.91,112433.59,112313.78281158602,111291.86083333376,111255.53066666638,111700.79084858995,113673.24261111119,111497.75569286919
1757419200,112433.59,112950,110766.66,110880.76,111836.10854105734,111298.6916666671,111301.21233333305,111760.32498367164,113629.16350000008,111484.04467747209
1757433600,110880.76,111388.04,110788,111301.53,111657.91569403822,111285.64958333375,111351.26366666639,111805.02513710017,113588.26600000008,111479.98879575048
1757448000,111301.53,111745.69,111090.07,111546.39,111620.74046269215,111322.58291666709,111378.4476666664,111838.89420427647,113545.22366666674,111481.46437806713
1757462400,111546.38,111586.26,110917.45,111545.88,111595.7869751281,111341.90208333376,111386.25133333307,111863.18308937612,113488.6508333334,111482.89583633229
1757476800,111545.88,112602.35,111372.42,112553.65,111915.0746500854,111413.9041666671,111372.8956666664,111893.4103896445,113438.74250000008,111506.69037330268
1757491200,112553.65,112859.8,112097.2,112299.99,112043.3797667236,111477.19458333378,111371.09533333308,111925.9033791085,113392.84500000007,111524.31925389597
1757505600,112300,114313.13,112299.99,113853.99,112646.91651114907,111621.77125000044,111475.66766666641,111981.02100582657,113356.9538333334,111576.0897149205
1757520000,113853.99,114074.46,113155.03,113574.52,112956.11767409938,111769.10916666711,111541.0003333331,112051.8326043189,113326.31616666673,111620.49927681113
1757534400,113574.53,114025.78,113528.01,113960,113290.74511606626,111926.2770833338,111651.00066666641,112142.31199926382,113300.06061111117,111672.48818177088
1757548800,113960,114434.23,113669.82,114400.01,113660.50007737751,112083.39625000046,111761.59366666642,112255.68775006632,113275.29566666672,111733.09977773152
1757563200,114400.01,114459.65,113957.2,114083.58,113801.52671825167,112222.15291666712,111870.19299999975,112382.61776741515,113248.05600000006,111785.3326715597
1757577600,114083.58,114200,113776,113999.99,113867.68114550112,112334.98041666711,111977.49199999977,112518.02601212032,113222.93250000005,111834.54727885839
1757592000,113999.99,114715.02,113430,114180.31,113971.89076366741,112453.74375000045,112104.03066666641,112660.57113064712,113190.97311111118,111886.67533932818
1757606400,114180.32,114605.54,114102,114419.99,114121.25717577827,112585.41041666712,112250.0833333331,112809.1268409289,113161.83266666673,111942.97122067645
1757620800,114420,115488.09,114246.04,115482.69,114575.06811718551,112766.46666666713,112426.57399999976,112974.11844771697,113135.99161111118,112021.63163799475
1757635200,115482.69,116331.81,115045.45,115194.14,114781.425411457,112939.05125000044,112578.7403333331,113146.4195595123,113112.17011111116,112092.13182381708
1757649600,115194.14,115656.87,115086.7,115086.7,114883.183607638,113097.64750000044,112723.18299999977,113321.62248359906,113087.20511111117,112158.67778328781
1757664000,115086.7,115273.12,114888.01,114913.45,114893.272405092,113216.85666666711,112843.89366666644,113494.43891930184,113055.77755555563,112219.8949436592
1757678400,114913.45,115500.95,114740.99,115121.18,114969.24160339466,113320.58291666712,112970.26666666642,113665.89011066871,113023.5584444445,112284.36794491121
1757692800,115121.18,116665.63,115030.3,116632.51,115523.66440226311,113509.54958333378,113149.35066666642,113854.51187416725,112989.60455555562,112380.99332391318
1757707200,116632.51,116632.51,115752.68,116029.42,115692.24960150874,113674.7241666671,113312.41999999975,114048.95793000534,112949.17672222227,112462.06947227067
1757721600,116029.41,116298.78,115576.26,115957,115780.49973433916,113851.76583333379,113475.91633333311,114245.53702269882,112908.17594444449,112539.73459510911
1757736000,115957,115957.01,115657.81,115778.71,115779.90315622611,113967.91583333378,113625.8603333331,114439.03589827348,112875.13927777784,112611.71182632892
1757750400,115778.72,116166.71,115767.33,115974.11,115844.6387708174,114115.43750000047,113756.58299999977,114630.27423467994,112847.49727777783,112686.43178574383
1757764800,115974.11,116060,115603.98,115768.68,115819.31918054493,114319.10083333378,113861.1473333331,114815.66658729804,112833.67188888896,112754.92619050507
1757779200,115768.68,115817.37,115127.27,115797.12,115811.91945369662,114506.41708333378,113984.47433333308,114994.88154142027,112821.73411111117,112822.53049738273
1757793600,115797.12,115991.29,115797.11,115918.29,115847.37630246441,114688.57958333379,114112.90966666643,115168.43074001877,112808.52966666673,112891.32515299645
1757808000,115918.29,116109,115651.99,115679.98,115791.57753497627,114860.83375000046,114245.30899999975,115331.61878946993,112790.2578333334,112953.29526070764
1757822400,115679.99,115936,115449.59,115805.39,115796.18168998418,114996.32291666714,114339.11833333308,115485.05631932429,112772.75194444452,113016.67514380302
1757836800,115805.39,116165.19,115748.78,115794.91,115795.75779332279,115141.9445833338,114451.1623333331,115629.44670789523,112754.91250000008,113078.41369616296
1757851200,115794.92,115878.49,115141.8,115224.01,115605.17519554852,115199.02875000046,114595.93733333309,115757.48416462638,112743.51688888896,113126.09361402599
1757865600,115224.01,115657.5,115193.9,115634.99,115615.11346369902,115284.88166666713,114740.38599999977,115875.7600085152,112736.28755555562,113181.84686704764
1757880000,115634.99,116087.35,115135,115268.01,115499.41230913268,115339.38208333381,114864.43999999977,115979.77672441117,112724.76511111119,113228.20604777992
1757894400,115268.01,115594.9,114825,115445.45,115481.42487275512,115382.9420833338,114994.42566666644,116073.28178469323,112713.74188888897,113277.47813560705
1757908800,115445.46,116757.99,115400,115806.62,115589.82324850341,115454.73541666714,115102.85799999977,116161.73173573759,112703.80050000008,113333.6812881491
1757923200,115806.62,115806.62,114625.87,115070,115416.54883233561,115499.31916666713,115195.19166666643,116235.69408811262,112690.97538888897,113372.26614841245
1757937600,115070.01,115099,114384,114842.9,115225.33255489041,115526.92708333382,115228.15533333311,116293.79779970151,112675.23205555564,113404.94690066997
1757952000,114842.9,115570,114600,115307.78,115252.8150365936,115563.91833333382,115285.93066666645,116343.6241371367,112662.09683333342,113447.23208065509
1757966400,115307.78,115605.07,115200.07,115349.71,115285.11335772907,115558.37750000048,115332.25433333311,116386.63547069892,112650.81377777785,113489.50936775164
1757980800,115349.71,115520,114945.01,115307.25,115292.49223848605,115563.09041666717,115362.49566666645,116423.36959232953,112637.60433333341,113529.90360402383
1757995200,115307.26,116009.62,114930,115840,115474.99482565737,115594.47791666717,115421.04299999977,116461.24424774882,112625.57111111117,113581.23907948997
1758009600,115839.99,115981.17,115206.15,115287.83,115412.60655043824,115610.07708333385,115463.97099999977,116492.83960458201,112608.7923333334,113619.16332216797
1758024000,115287.84,115905.89,114737.11,115905.88,115577.03103362549,115642.77291666718,115521.48999999977,116526.37011456177,112595.79077777786,113669.979248342
1758038400,115905.88,116870.76,115608.28,116800.12,115984.72735575032,115649.75666666718,115600.82766666643,116572.62384456127,112591.51327777785,113739.53793171218
1758052800,116800.13,116964.27,116584.45,116788.96,116252.80490383354,115681.40416666718,115644.36999999978,116630.02427473354,112588.09077777783,113807.30286656301
1758067200,116788.96,117077.16,116371.81,116372.04,116292.54993588902,115698.69750000052,115683.6333333331,116690.42724356677,112593.94100000005,113864.29702508383
1758081600,116372.05,117286.73,116160.22,117162.48,116582.52662392601,115756.35458333384,115752.82599999978,116761.15425397533,112604.8104444445,113937.58998008196
1758096000,117162.48,117189.86,116253.27,116258.13,116474.39441595068,115768.18875000051,115797.64866666643,116827.00465926754,112612.09300000005,113989.15753608012
1758110400,116258.12,116516.93,115432,115875.32,116274.70294396712,115772.63208333385,115822.78666666643,116881.42215276083,112610.59288888895,114031.07225750058
1758124800,115875.33,116333.33,114720.81,115652.02,116067.14196264475,115766.58625000052,115790.10366666644,116920.55423660052,112606.91527777784,114067.09331844501
1758139200,115652.02,116990.68,115307.33,116447.59,116193.95797509649,115788.64041666717,115804.04266666644,116955.43219213722,112608.14050000005,114119.99324470179
1758153600,116447.6,117896,116092.76,117581.66,116656.525316731,115867.87708333383,115858.19799999979,116999.1332155368,112623.53861111117,114196.9191725973
1758168000,117581.67,117750,116888.02,117086.01,116799.68687782067,115921.2362500005,115901.77466666646,117043.08356051506,112635.24900000007,114261.12119098403
1758182400,117086.01,117413.04,117010.59,117063.4,116887.59125188044,115974.09000000049,115938.08433333313,117086.90405286051,112643.88616666674,114323.39405340662
1758196800,117063.41,117843.83,116977.59,117583.56,117119.58083458696,116072.40458333383,115998.58033333313,117137.42172386262,112664.98161111119,114395.84218555312
1758211200,117583.56,117900,117196.33,117450.21,117229.79055639131,116148.03875000049,116053.68333333312,117191.53045329936,112688.96900000006,114463.71702587417
1758225600,117450.21,117657.17,116612.03,117073.53,117177.70370426087,116223.2687500005,116092.1913333331,117244.1245890511,112712.30561111117,114521.71286974363
1758240000,117073.53,117459.99,116871.61,116977.58,117110.99580284058,116287.10750000051,116135.44466666644,117293.00549785586,112731.4815555556,114576.28769486044
1758254400,116977.58,117100,116633.86,116909.97,117043.98720189372,116333.08041666717,116172.26399999978,117335.99383607677,112750.4806666667,114628.14730164131
1758268800,116909.98,117090.36,116300,116394.72,116827.56480126247,116388.27708333383,116192.25766666645,117364.94695653119,112765.63644444448,114667.40447271595
1758283200,116394.72,116529.08,115464.19,115884.03,116513.05320084165,116431.6575000005,116214.25833333311,117374.20718275501,112779.69250000003,114694.44059554448
1758297600,115884.03,116136,115112.58,115125.12,116050.4088005611,116424.04666666716,116197.26266666644,117357.249423435,112784.40616666668,114704.01124897682
1758312000,115125.13,115657.28,115100,115632.38,115911.06586704073,116435.82458333382,116209.40833333312,117324.45444250974,112791.9680555556,114724.64166566622
1758326400,115632.39,115730.41,115408.47,115445,115755.71057802715,116441.56416666716,116209.39333333311,117275.98131585475,112800.24794444448,114740.64962865142
1758340800,115445,115985.2,115409.08,115968.56,115826.66038535144,116446.92083333382,116214.79133333312,117222.26665998717,112811.76200000002,114767.93652579248
1758355200,115968.56,115968.57,115664.11,115894.06,115849.12692356763,116472.18041666715,116242.25999999978,117165.23728295966,112827.01422222225,114792.96149188597
1758369600,115894.05,116121.81,115804.47,115986.69,115894.98128237842,116475.5475000005,116280.38633333311,117108.2161101237,112844.76205555559,114819.4887920663
1758384000,115986.7,116079.46,115698.08,115702,115830.65418825227,116429.79250000046,116293.52699999978,117049.24304635674,112864.25255555556,114839.1001522426
1758398400,115702,115944.7,115603.42,115685.63,115782.31279216819,116383.82041666715,116304.72433333311,116990.02601892492,112881.95050000002,114857.9119266372
1758412800,115685.63,115732.94,115441.83,115669.41,115744.67852811213,116354.54416666714,116316.79633333311,116931.58478743136,112897.17366666667,114875.94521715638
1758427200,115669.42,115815.98,115487.56,115815.97,115768.44235207475,116298.4395833338,116315.99533333312,116876.19749701831,112912.29111111112,114896.83465677513
1758441600,115815.98,115819.06,115329.03,115603.45,115713.44490138316,116271.16125000047,116326.51599999978,116820.1181766901,112930.53250000003,114912.5372199579
1758456000,115603.45,115747.23,115473.19,115531.61,115652.83326758878,116256.84000000048,116314.04033333312,116762.59016523274,112925.87061111114,114926.29439284772
1758470400,115531.62,115665.52,115209.02,115480.05,115595.23884505918,116249.67458333379,116270.03799999978,116702.86109408316,112919.33872222224,114938.60007300664
1758484800,115480.05,115545.43,115188,115232.29,115474.25589670612,116199.03708333381,116218.14899999979,116638.5162739856,112909.87372222224,114945.12651582871
1758499200,115232.29,115379.25,114150,114649.89,115199.46726447075,116076.88000000048,116160.74399999977,116563.1159813181,112904.76883333336,114938.56570436584
1758513600,114649.89,114649.9,111800,112519.99,114306.30817631383,115886.62916666713,116005.99433333312,116451.01231003758,112886.54950000002,114884.81957760217
1758528000,112520,112976.02,112173.52,112876.97,113829.86211754255,115712.19458333381,115893.28899999979,116312.39326107365,112873.03194444446,114840.2006980999
